trial,step,original,complete,window,sups,size
3,1870,2,4,90,1,100
3,1871,4,4,90,1,100
3,1856,20,20,90,1,100
3,1830,8,47,90,1,100
3,1846,18,32,90,1,100
3,1862,13,16,90,1,100
3,1833,46,46,90,1,100
3,1865,8,16,90,1,100
3,1743,24,140,90,1,100
3,1878,8,8,90,1,100
3,1797,42,89,90,1,100
3,1873,14,14,90,1,100
3,1859,28,28,90,1,100
3,1854,35,35,90,1,100
3,1852,37,37,90,1,100
3,1874,16,16,90,1,100
3,1842,50,50,90,1,100
3,1861,32,32,90,1,100
3,1858,36,36,90,1,100
3,1888,6,6,90,1,100
3,1868,27,27,90,1,100
3,1848,47,47,90,1,100
3,1887,8,8,90,1,100
3,1850,46,46,90,1,100
3,1877,19,19,90,1,100
3,1882,2,16,90,1,100
3,1849,50,50,90,1,100
3,1860,40,40,90,1,100
3,1841,37,61,90,1,100
3,1796,45,107,90,1,100
3,1840,17,63,90,1,100
3,1837,48,68,90,1,100
3,1905,3,3,90,1,100
3,1867,42,43,90,1,100
3,1906,4,4,90,1,100
3,1897,13,13,90,1,100
3,1876,35,35,90,1,100
3,1879,33,33,90,1,100
3,1863,42,51,90,1,100
3,1908,7,7,90,1,100
3,1791,32,124,90,1,100
3,1895,2,21,90,1,100
3,1869,46,46,90,1,100
3,1883,4,33,90,1,100
3,1881,23,36,90,1,100
3,1866,38,53,90,1,100
3,1896,23,23,90,1,100
3,1843,42,76,90,1,100
3,1889,30,30,90,1,100
3,1913,8,8,90,1,100
3,1893,30,30,90,1,100
3,1885,27,38,90,1,100
3,1916,8,8,90,1,100
3,1880,20,45,90,1,100
3,1886,41,41,90,1,100
3,1901,28,28,90,1,100
3,1898,28,32,90,1,100
3,1925,6,6,90,1,100
3,1872,15,62,90,1,100
3,1912,24,24,90,1,100
3,1890,13,46,90,1,100
3,1845,38,96,90,1,100
3,1920,21,21,90,1,100
3,1894,17,47,90,1,100
3,1875,42,67,90,1,100
3,1910,33,33,90,1,100
3,1884,28,59,90,1,100
3,1919,10,25,90,1,100
3,1942,3,3,90,1,100
3,1911,35,35,90,1,100
3,1903,3,43,90,1,100
3,1937,12,12,90,1,100
3,1939,8,10,90,1,100
3,1855,9,95,90,1,100
3,1943,7,7,90,1,100
3,1914,37,37,90,1,100
3,1902,36,50,90,1,100
3,1946,6,6,90,1,100
3,1932,20,20,90,1,100
3,1941,12,12,90,1,100
3,1930,13,24,90,1,100
3,1949,6,6,90,1,100
3,1900,6,56,90,1,100
3,1804,41,152,90,1,100
3,1922,34,34,90,1,100
3,1927,26,30,90,1,100
3,1904,48,55,90,1,100
3,1955,4,4,90,1,100
3,1950,9,9,90,1,100
3,1954,7,7,90,1,100
3,1960,1,1,90,1,100
3,1944,19,19,90,1,100
3,1891,21,72,90,1,100
3,1921,42,42,90,1,100
3,1929,34,34,90,1,100
3,1924,40,40,90,1,100
3,1918,28,46,90,1,100
3,1909,48,56,90,1,100
3,1915,22,50,90,1,100
3,1928,38,38,90,1,100
3,1899,47,67,90,1,100
3,1907,48,60,90,1,100
3,1965,3,3,90,1,100
3,1964,6,6,90,1,100
3,1947,7,23,90,1,100
3,1945,25,25,90,1,100
3,1917,5,54,90,1,100
3,1935,38,38,90,1,100
3,1956,18,18,90,1,100
3,1938,33,39,90,1,100
3,1959,18,18,90,1,100
3,1953,26,26,90,1,100
3,1979,2,2,90,1,100
3,1981,1,1,90,1,100
3,1958,25,25,90,1,100
3,1933,50,50,90,1,100
3,1812,27,171,90,1,100
3,1971,13,13,90,1,100
3,1926,33,58,90,1,100
3,1980,5,5,90,1,100
3,1966,20,20,90,1,100
3,1967,20,20,90,1,100
3,1982,6,6,90,1,100
3,1976,13,13,90,1,100
3,1978,16,16,90,1,100
3,1963,31,31,90,1,100
3,1985,10,10,90,1,100
3,1952,28,43,90,1,100
3,1987,9,9,90,1,100
3,1948,48,49,90,1,100
3,1931,33,67,90,1,100
3,1969,31,31,90,1,100
3,1988,12,12,90,1,100
3,1957,43,43,90,1,100
3,1983,18,18,90,1,100
3,1936,50,65,90,1,100
3,1970,4,31,90,1,100
3,1986,17,17,90,1,100
3,1992,11,11,90,1,100
3,1973,33,33,90,1,100
3,1975,32,32,90,1,100
3,1940,43,67,90,1,100
3,1962,16,49,90,1,100
3,1997,4,14,90,1,100
3,1923,48,89,90,1,100
3,1892,50,121,90,1,100
3,1990,24,24,90,1,100
3,1972,43,43,90,1,100
3,1977,41,41,90,1,100
3,1993,25,25,90,1,100
3,1996,23,23,90,1,100
3,1989,23,30,90,1,100
3,1991,28,28,90,1,100
3,2005,15,15,90,1,100
3,2013,8,8,90,1,100
3,2006,17,17,90,1,100
3,2012,4,11,90,1,100
3,2021,4,4,90,1,100
3,1974,27,53,90,1,100
3,1839,44,188,90,1,100
3,1968,27,60,90,1,100
3,1999,30,30,90,1,100
3,2001,28,28,90,1,100
3,1994,35,35,90,1,100
3,1998,30,33,90,1,100
