trial,step,original,complete,window,sups,size
10,9193,37,37,10,1,100
10,9217,13,13,10,1,100
10,9220,10,10,10,1,100
10,9215,15,15,10,1,100
10,9138,9,92,10,1,100
10,9207,26,26,10,1,100
10,9192,42,42,10,1,100
10,9234,2,2,10,1,100
10,9230,8,8,10,1,100
10,9143,8,95,10,1,100
10,9209,30,30,10,1,100
10,9213,27,27,10,1,100
10,9224,17,17,10,1,100
10,9228,13,13,10,1,100
10,9167,50,75,10,1,100
10,9208,35,35,10,1,100
10,9235,9,9,10,1,100
10,9200,45,45,10,1,100
10,9242,3,3,10,1,100
10,9178,37,67,10,1,100
10,9201,45,45,10,1,100
10,9239,6,8,10,1,100
10,9191,48,61,10,1,100
10,9225,31,31,10,1,100
10,9206,46,53,10,1,100
10,9232,3,27,10,1,100
10,9236,23,23,10,1,100
10,9251,8,8,10,1,100
10,9243,16,16,10,1,100
10,9259,1,1,10,1,100
10,9212,39,49,10,1,100
10,9254,4,9,10,1,100
10,9233,30,30,10,1,100
10,9099,37,164,10,1,100
10,9240,25,25,10,1,100
10,9218,47,47,10,1,100
10,9262,3,3,10,1,100
10,9231,21,35,10,1,100
10,9264,3,3,10,1,100
10,9222,6,45,10,1,100
10,9241,28,28,10,1,100
10,9249,22,22,10,1,100
10,9227,43,43,10,1,100
10,9263,9,9,10,1,100
10,9190,34,83,10,1,100
10,9152,10,121,10,1,100
10,9258,17,17,10,1,100
10,9203,2,73,10,1,100
10,9205,4,72,10,1,100
10,9273,4,4,10,1,100
10,9260,19,19,10,1,100
10,9266,13,13,10,1,100
10,9221,28,59,10,1,100
10,9189,35,91,10,1,100
10,9244,36,36,10,1,100
10,9280,1,1,10,1,100
10,9277,5,5,10,1,100
10,9255,27,27,10,1,100
10,9248,8,36,10,1,100
10,9268,12,16,10,1,100
10,9253,32,32,10,1,100
10,9252,27,34,10,1,100
10,9216,6,70,10,1,100
10,9183,45,104,10,1,100
10,9270,17,17,10,1,100
10,9281,8,8,10,1,100
10,9261,29,29,10,1,100
10,9229,11,62,10,1,100
10,9247,45,45,10,1,100
10,9246,48,48,10,1,100
10,9250,45,45,10,1,100
10,9271,24,24,10,1,100
10,9272,25,25,10,1,100
10,9278,19,19,10,1,100
10,9238,20,59,10,1,100
10,9223,35,79,10,1,100
10,9276,27,27,10,1,100
10,9297,6,6,10,1,100
10,9284,21,21,10,1,100
10,9269,37,37,10,1,100
10,9285,3,24,10,1,100
10,9265,45,45,10,1,100
10,9237,49,75,10,1,100
10,9296,16,16,10,1,100
10,9283,29,29,10,1,100
10,9245,44,69,10,1,100
10,9302,13,13,10,1,100
10,9267,30,49,10,1,100
10,9226,15,91,10,1,100
10,9298,20,20,10,1,100
10,9274,7,45,10,1,100
10,9279,33,40,10,1,100
10,9307,13,13,10,1,100
10,9286,34,34,10,1,100
10,9287,26,36,10,1,100
10,9257,40,68,10,1,100
10,9289,11,36,10,1,100
10,9324,2,2,10,1,100
10,9301,25,25,10,1,100
10,9282,45,45,10,1,100
10,9304,24,24,10,1,100
10,9306,24,24,10,1,100
10,9319,11,11,10,1,100
10,9312,18,18,10,1,100
10,9303,4,28,10,1,100
10,9290,7,41,10,1,100
10,9292,10,41,10,1,100
10,9256,41,79,10,1,100
10,9299,36,36,10,1,100
10,9291,44,44,10,1,100
10,9314,21,21,10,1,100
10,9334,2,2,10,1,100
10,9288,49,49,10,1,100
10,9310,27,27,10,1,100
10,9335,3,3,10,1,100
10,9331,7,7,10,1,100
10,9311,27,27,10,1,100
10,9315,24,24,10,1,100
10,9322,18,18,10,1,100
10,9340,1,1,10,1,100
10,9320,21,21,10,1,100
10,9313,29,29,10,1,100
10,9293,49,49,10,1,100
10,9330,3,12,10,1,100
10,9300,45,45,10,1,100
10,9325,21,21,10,1,100
10,9317,29,29,10,1,100
10,9308,41,41,10,1,100
10,9275,16,76,10,1,100
10,9309,15,43,10,1,100
10,9336,20,20,10,1,100
10,9323,21,33,10,1,100
10,9316,40,40,10,1,100
10,9294,28,65,10,1,100
10,9333,3,26,10,1,100
10,9346,14,14,10,1,100
10,9328,33,33,10,1,100
10,9318,23,43,10,1,100
10,9359,2,2,10,1,100
10,9356,6,6,10,1,100
10,9345,19,19,10,1,100
10,9305,34,60,10,1,100
10,9339,27,27,10,1,100
10,9295,43,73,10,1,100
10,9332,37,37,10,1,100
10,9337,18,33,10,1,100
10,9321,49,49,10,1,100
10,9363,9,9,10,1,100
10,9353,6,21,10,1,100
10,9350,24,24,10,1,100
10,9326,49,49,10,1,100
10,9372,3,3,10,1,100
10,9329,47,47,10,1,100
10,9373,4,4,10,1,100
10,9343,7,34,10,1,100
10,9366,12,12,10,1,100
10,9338,21,44,10,1,100
