trial,step,original,complete,window,sups,size
1,5177,5,7,10,0,100
1,5180,5,5,10,0,100
1,5183,3,3,10,0,100
1,5160,20,27,10,0,100
1,5178,9,9,10,0,100
1,5172,15,15,10,0,100
1,5187,1,1,10,0,100
1,5170,19,19,10,0,100
1,5169,20,20,10,0,100
1,5188,1,1,10,0,100
1,5166,15,24,10,0,100
1,5164,19,27,10,0,100
1,5184,3,8,10,0,100
1,5182,10,10,10,0,100
1,5175,18,18,10,0,100
1,5191,3,3,10,0,100
1,5162,13,32,10,0,100
1,5176,20,20,10,0,100
1,5189,8,8,10,0,100
1,5186,12,12,10,0,100
1,5181,15,18,10,0,100
1,5192,7,7,10,0,100
1,5179,20,20,10,0,100
1,5194,7,7,10,0,100
1,5196,7,7,10,0,100
1,5198,5,6,10,0,100
1,5203,2,2,10,0,100
1,5185,20,20,10,0,100
1,5199,6,6,10,0,100
1,5195,11,11,10,0,100
1,5190,8,16,10,0,100
1,5201,5,5,10,0,100
1,5193,14,14,10,0,100
1,5207,7,7,10,0,100
1,5200,15,15,10,0,100
1,5205,10,10,10,0,100
1,5206,10,10,10,0,100
1,5210,6,6,10,0,100
1,5197,20,20,10,0,100
1,5219,2,2,10,0,100
1,5208,13,13,10,0,100
1,5211,10,10,10,0,100
1,5221,1,1,10,0,100
1,5217,5,5,10,0,100
1,5202,17,20,10,0,100
1,5209,14,14,10,0,100
1,5214,10,10,10,0,100
1,5204,19,19,10,0,100
1,5213,3,12,10,0,100
1,5212,16,16,10,0,100
1,5220,5,9,10,0,100
1,5230,3,3,10,0,100
1,5224,10,10,10,0,100
1,5222,11,11,10,0,100
1,5218,16,16,10,0,100
1,5229,5,5,10,0,100
1,5216,19,19,10,0,100
1,5215,20,20,10,0,100
1,5225,11,11,10,0,100
1,5226,10,10,10,0,100
1,5227,10,10,10,0,100
1,5233,3,3,10,0,100
1,5232,6,6,10,0,100
1,5223,16,16,10,0,100
1,5238,2,2,10,0,100
1,5241,1,1,10,0,100
1,5237,6,6,10,0,100
1,5231,14,14,10,0,100
1,5244,2,2,10,0,100
1,5228,19,19,10,0,100
1,5234,14,14,10,0,100
1,5235,14,14,10,0,100
1,5245,6,6,10,0,100
1,5247,5,5,10,0,100
1,5252,1,1,10,0,100
1,5236,18,18,10,0,100
1,5240,14,14,10,0,100
1,5249,6,6,10,0,100
1,5239,18,18,10,0,100
1,5246,12,12,10,0,100
1,5251,4,8,10,0,100
1,5242,18,18,10,0,100
1,5258,4,4,10,0,100
1,5255,8,8,10,0,100
1,5243,7,21,10,0,100
1,5254,12,12,10,0,100
1,5264,3,3,10,0,100
1,5248,19,19,10,0,100
1,5250,18,18,10,0,100
1,5259,11,11,10,0,100
1,5263,7,7,10,0,100
1,5266,5,5,10,0,100
1,5256,16,16,10,0,100
1,5261,12,12,10,0,100
1,5273,2,2,10,0,100
1,5257,19,19,10,0,100
1,5274,2,2,10,0,100
1,5275,1,1,10,0,100
1,5262,14,14,10,0,100
1,5276,2,2,10,0,100
1,5260,20,20,10,0,100
1,5277,4,4,10,0,100
1,5253,15,29,10,0,100
1,5269,16,16,10,0,100
1,5270,16,16,10,0,100
1,5279,8,10,10,0,100
1,5267,19,22,10,0,100
1,5265,17,25,10,0,100
1,5271,20,20,10,0,100
1,5272,19,19,10,0,100
1,5293,1,1,10,0,100
1,5280,14,14,10,0,100
1,5289,5,5,10,0,100
1,5282,12,12,10,0,100
1,5290,5,5,10,0,100
1,5268,15,29,10,0,100
1,5278,20,20,10,0,100
1,5291,8,8,10,0,100
1,5281,19,19,10,0,100
1,5296,5,5,10,0,100
1,5283,19,19,10,0,100
1,5295,8,8,10,0,100
1,5292,12,12,10,0,100
1,5288,16,16,10,0,100
1,5301,4,4,10,0,100
1,5286,19,19,10,0,100
1,5285,20,20,10,0,100
1,5287,20,20,10,0,100
1,5294,14,14,10,0,100
1,5300,9,9,10,0,100
1,5284,20,26,10,0,100
1,5304,7,7,10,0,100
1,5312,2,2,10,0,100
1,5299,10,15,10,0,100
1,5298,18,18,10,0,100
1,5302,14,14,10,0,100
1,5305,14,14,10,0,100
1,5306,13,13,10,0,100
1,5297,14,22,10,0,100
1,5315,5,5,10,0,100
1,5308,14,14,10,0,100
1,5307,16,16,10,0,100
1,5319,5,5,10,0,100
1,5310,16,16,10,0,100
1,5309,17,17,10,0,100
1,5318,8,8,10,0,100
1,5303,13,24,10,0,100
1,5316,12,12,10,0,100
1,5328,1,1,10,0,100
1,5317,13,13,10,0,100
1,5320,12,12,10,0,100
1,5313,16,19,10,0,100
1,5314,19,19,10,0,100
1,5333,1,1,10,0,100
1,5311,16,24,10,0,100
1,5321,14,14,10,0,100
1,5326,10,10,10,0,100
1,5327,9,9,10,0,100
1,5329,7,7,10,0,100
1,5324,13,13,10,0,100
1,5323,15,15,10,0,100
1,5330,3,9,10,0,100
1,5334,7,7,10,0,100
1,5322,19,19,10,0,100
1,5336,5,5,10,0,100
1,5325,17,17,10,0,100
1,5340,3,3,10,0,100
1,5341,2,2,10,0,100
1,5339,7,7,10,0,100
1,5331,15,15,10,0,100
1,5338,8,8,10,0,100
1,5342,5,5,10,0,100
1,5332,17,17,10,0,100
1,5343,6,6,10,0,100
1,5335,16,16,10,0,100
1,5344,8,8,10,0,100
1,5350,2,2,10,0,100
1,5347,6,6,10,0,100
1,5348,6,6,10,0,100
1,5351,4,4,10,0,100
1,5337,20,20,10,0,100
1,5345,3,15,10,0,100
1,5357,5,5,10,0,100
1,5362,1,1,10,0,100
1,5358,7,7,10,0,100
1,5346,20,20,10,0,100
1,5349,18,18,10,0,100
1,5356,11,11,10,0,100
1,5353,15,15,10,0,100
1,5368,2,2,10,0,100
1,5355,15,15,10,0,100
1,5366,5,5,10,0,100
1,5369,2,2,10,0,100
1,5360,14,14,10,0,100
1,5359,16,16,10,0,100
1,5365,10,10,10,0,100
1,5352,18,26,10,0,100
1,5373,5,5,10,0,100
1,5367,8,12,10,0,100
1,5376,5,5,10,0,100
1,5364,18,18,10,0,100
1,5377,6,6,10,0,100
1,5372,11,11,10,0,100
1,5380,5,6,10,0,100
1,5375,3,11,10,0,100
1,5378,9,9,10,0,100
1,5383,4,4,10,0,100
1,5361,20,26,10,0,100
1,5386,1,1,10,0,100
1,5370,18,18,10,0,100
1,5371,13,17,10,0,100
1,5354,11,35,10,0,100
1,5388,2,2,10,0,100
1,5374,16,16,10,0,100
1,5363,4,28,10,0,100
1,5382,9,9,10,0,100
1,5393,2,2,10,0,100
1,5392,4,4,10,0,100
1,5395,1,1,10,0,100
1,5381,17,17,10,0,100
1,5384,10,14,10,0,100
1,5379,14,22,10,0,100
1,5396,6,6,10,0,100
1,5403,2,2,10,0,100
1,5385,20,20,10,0,100
1,5397,1,9,10,0,100
1,5399,8,8,10,0,100
1,5389,18,18,10,0,100
1,5387,10,21,10,0,100
1,5390,19,19,10,0,100
1,5391,18,18,10,0,100
1,5407,3,3,10,0,100
1,5394,18,18,10,0,100
1,5398,15,15,10,0,100
1,5402,12,12,10,0,100
1,5405,10,10,10,0,100
1,5409,7,7,10,0,100
1,5400,17,17,10,0,100
1,5408,9,9,10,0,100
1,5406,15,15,10,0,100
1,5404,17,17,10,0,100
1,5416,5,5,10,0,100
1,5401,20,20,10,0,100
1,5417,4,4,10,0,100
1,5411,6,11,10,0,100
1,5410,12,12,10,0,100
1,5415,9,9,10,0,100
1,5414,13,13,10,0,100
1,5423,1,5,10,0,100
1,5427,3,3,10,0,100
1,5412,19,19,10,0,100
