trial,step,original,complete,window,sups,size
1,5606,76,1705,115,1,100
1,7234,77,77,115,1,100
1,7250,63,63,115,1,100
1,7265,49,49,115,1,100
1,7246,70,70,115,1,100
1,7045,79,273,115,1,100
1,7117,22,202,115,1,100
1,7273,47,47,115,1,100
1,7288,15,33,115,1,100
1,7213,30,110,115,1,100
1,7267,57,57,115,1,100
1,7200,24,124,115,1,100
1,4994,40,2329,115,1,100
1,7189,83,137,115,1,100
1,7239,88,88,115,1,100
1,7285,5,43,115,1,100
1,7312,16,16,115,1,100
1,7264,57,64,115,1,100
1,7279,49,49,115,1,100
1,7291,38,38,115,1,100
1,7260,68,74,115,1,100
1,6124,87,1211,115,1,100
1,7309,26,26,115,1,100
1,7268,27,70,115,1,100
1,7228,79,110,115,1,100
1,7248,91,91,115,1,100
1,7297,42,42,115,1,100
1,7263,25,78,115,1,100
1,7244,98,98,115,1,100
1,7255,87,87,115,1,100
1,5825,33,1519,115,1,100
1,7270,74,74,115,1,100
1,7275,32,70,115,1,100
1,7322,1,23,115,1,100
1,7300,45,45,115,1,100
1,7316,19,31,115,1,100
1,7308,40,40,115,1,100
1,7274,23,75,115,1,100
1,7252,87,97,115,1,100
1,6962,87,388,115,1,100
1,7323,27,27,115,1,100
1,7272,8,78,115,1,100
1,7220,68,131,115,1,100
1,5882,8,1469,115,1,100
1,7204,28,148,115,1,100
1,7324,8,29,115,1,100
1,7193,36,161,115,1,100
1,7245,54,108,115,1,100
1,7258,2,96,115,1,100
1,6855,53,500,115,1,100
1,7198,48,156,115,1,100
1,7159,56,196,115,1,100
1,7173,46,183,115,1,100
1,5740,100,1614,115,1,100
1,7342,14,14,115,1,100
1,7150,82,210,115,1,100
1,7185,61,176,115,1,100
1,7347,16,16,115,1,100
1,5742,8,1620,115,1,100
1,7238,99,126,115,1,100
1,7221,83,144,115,1,100
1,7158,65,207,115,1,100
1,7338,27,27,115,1,100
1,7276,89,89,115,1,100
1,7335,32,32,115,1,100
1,7284,54,84,115,1,100
1,7326,32,45,115,1,100
1,7052,82,321,115,1,100
1,7299,73,73,115,1,100
1,7230,82,144,115,1,100
1,7286,21,89,115,1,100
1,3692,75,3682,115,1,100
1,7296,40,83,115,1,100
1,7292,88,88,115,1,100
1,7360,7,22,115,1,100
1,5759,19,1622,115,1,100
1,7341,42,42,115,1,100
1,6984,34,400,115,1,100
1,7359,19,25,115,1,100
1,7372,12,12,115,1,100
1,7043,81,344,115,1,100
1,6908,35,482,115,1,100
1,7315,54,74,115,1,100
1,5041,67,2349,115,1,100
1,7259,33,134,115,1,100
1,7240,38,153,115,1,100
1,6918,89,478,115,1,100
1,7281,30,114,115,1,100
1,7305,5,93,115,1,100
1,7351,33,47,115,1,100
1,7395,3,3,115,1,100
1,6137,65,1263,115,1,100
1,7207,39,193,115,1,100
1,7361,40,40,115,1,100
1,5620,92,1783,115,1,100
1,7280,52,122,115,1,100
1,5765,21,1637,115,1,100
1,7346,1,58,115,1,100
1,7304,100,100,115,1,100
1,7256,96,150,115,1,100
1,7384,22,22,115,1,100
1,7321,86,86,115,1,100
1,7374,34,34,115,1,100
1,5893,59,1517,115,1,100
1,7328,13,83,115,1,100
1,7350,62,62,115,1,100
1,7410,2,2,115,1,100
1,7314,98,98,115,1,100
1,7262,61,152,115,1,100
1,7377,38,38,115,1,100
1,5108,26,2308,115,1,100
1,7278,82,142,115,1,100
1,7325,58,97,115,1,100
1,7336,88,88,115,1,100
1,7390,34,34,115,1,100
1,7271,52,153,115,1,100
1,7349,75,75,115,1,100
